"country","hhid","logem","mur","toit","sol","eauboi_ss","eauboi_sp","elec_ac","elec_ur","elec_ua","ordure","toilet","eva_toi","eva_eau","tv","fer","frigo","cuisin","ordin","decod","car","superf","grosrum","petitrum","porc","lapin","volail","sh_id_demo","sh_co_natu","sh_co_eco","sh_id_eco","sh_co_vio","sh_co_oth"
"NER",17005,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",17006,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42000000923872,0,13,0,0,0,0,0,0,0,0,0
"NER",17007,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0.242418002104387,5,7,0,0,0,0,0,0,0,0,1
"NER",17008,4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",17009,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930000007152557,0,9,0,0,0,1,0,0,0,0,0
"NER",17010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582117006182671,0,30,0,0,0,0,1,0,0,0,1
"NER",17011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111141999252141,0,14,0,0,0,0,0,0,0,0,1
"NER",17012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241623997688293,0,5,0,0,0,0,0,1,0,0,0
"NER",18001,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,0,1
"NER",18002,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,3,0,0,0,1,0,0,0,0,0
"NER",18003,2,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0.0020000000949949,0,30,0,0,0,1,0,0,0,0,0
"NER",18004,2,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,,0,4,0,0,0,0,0,0,0,0,0
"NER",18005,2,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,,0,13,0,0,2,0,0,1,0,0,0
"NER",18006,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,1,1,0,1,0,0
"NER",18008,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,9,0,0,0,0,1,0,0,0,0
"NER",18009,4,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,1,1,0,0,0,0
"NER",18010,4,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,15,0,0,0,0,0,0,0,0,0
"NER",18011,4,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.31354957818985,0,39,0,0,0,0,0,0,0,0,0
"NER",18012,4,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,1,0,0,0
"NER",18014,2,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,,0,3,0,0,0,0,1,1,1,0,0
"NER",19001,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",19002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,12,0,0,0,0,0,1,0,0,0
"NER",19003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906867983750999,0,17,0,0,0,0,0,1,0,0,1
"NER",19005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38999998569489,0,16,0,0,0,0,0,0,0,0,1
"NER",19006,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155497996136546,0,8,0,0,0,0,1,0,0,0,0
"NER",19007,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481745004653931,0,12,0,0,0,0,1,1,0,0,0
"NER",19008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384514987468719,0,13,0,0,0,0,1,0,0,0,0
"NER",19009,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,0,0,0,0,0,0
"NER",19010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259999990463257,,,,,,0,0,0,0,0,0
"NER",19011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59689299762249,3,19,0,0,0,0,1,0,0,0,0
"NER",19012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348941992968321,0,4,0,0,0,0,0,1,0,0,0
"NER",19015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0
"NER",20001,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,18,0,0,0,0,1,0,0,0,0
"NER",20002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8,0,0,2,1,1,0,0,0,0
"NER",20003,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,50,0,0,6,0,1,0,0,0,0
"NER",20004,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,53,0,0,0,1,1,0,0,0,0
"NER",20005,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,9,0,0,0,0,0,0,0,0,0
"NER",20006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",20007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,24,0,0,5,0,0,0,0,0,0
"NER",20008,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,0,0,5,0,1,0,0,0,0
"NER",20009,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,0,0,0,1,1,1,0,0,0
"NER",20010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,0,1,1,0,0,0
"NER",20011,3,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",20012,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,48,0,0,0,1,1,0,0,0,0
"NER",21002,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",21003,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
"NER",21004,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",21005,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,1,1,1,0,1,0,0
"NER",21006,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,17,0,0,0,0,1,1,0,0,0
"NER",21007,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,1,0,0,0,0,0
"NER",21008,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,0,0,0,1,0,0
"NER",21009,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,1,1,0,0,0,0
"NER",21010,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,1,0,1,0,0
"NER",21011,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,0,0,0,0,0,0,0,0,0
"NER",21012,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,0,1,0,0,0,0
"NER",21013,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",22001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,26,0,0,4,0,0,1,1,0,0
"NER",22002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",22004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,1,1,0,0,0
"NER",22005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,8,0,0,0,0,0,0,0,0,0
"NER",22006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",22007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,6,0,0,0,0,1,0,0,0,0
"NER",22008,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,0,0,0,0,1,0,0,0,0
"NER",22009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,30,0,0,0,0,0,0,0,0,0
"NER",22010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,5,0,0,0,1,1,0,0,0,0
"NER",22011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,38,0,0,0,0,1,0,0,0,0
"NER",22012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",22013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,20,0,0,0,0,0,0,0,0,0
"NER",23001,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",23002,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",23003,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"NER",23004,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,1,0,0
"NER",23005,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259999996051192,0,5,0,0,0,0,0,0,0,0,0
"NER",23006,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,1,0,0,1
"NER",23007,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,1,0,0,1,0,0
"NER",23008,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,4,0,0,0,1,0,0,0,0,0
"NER",23009,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,5,0,8,14,0,1,1,0,0,0
"NER",23010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,1,0,1,0,0,0
"NER",23011,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,4,0,1,0,0,0,0
"NER",23012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045099999755621,0,3,0,0,0,0,1,0,0,0,0
"NER",24001,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,95,0,0,0,0,1,0,0,0,0
"NER",24002,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,45,0,0,0,1,1,0,0,0,0
"NER",24003,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,55,0,0,7,1,1,0,0,0,0
"NER",24004,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,130,0,0,0,0,1,0,0,0,0
"NER",24005,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,42,0,0,0,0,1,0,0,0,0
"NER",24006,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,35,0,0,1,0,0,0,0,0,0
"NER",24007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,25,0,0,3,0,0,0,0,0,0
"NER",24008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,3,0,0,0,0,0,0
"NER",24009,4,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",24010,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37,186,0,0,0,0,1,0,0,0,0
"NER",24011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,31,0,0,0,0,1,0,0,0,0
"NER",24012,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,0,0,0,0,0,0,0,0,0,0
"NER",25002,4,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0
"NER",25004,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,,10,13,0,0,0,0,0,0,1,0,1
"NER",25005,4,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",25006,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,,0,10,0,0,0,0,0,0,0,0,0
"NER",25007,4,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,,,,,,,0,0,0,1,0,0
"NER",25008,4,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
"NER",25010,4,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,1
"NER",25012,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,,,,,,,0,0,0,1,0,0
"NER",25013,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,7,0,0,20,0,0,0,0,0,0
"NER",25014,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,1
"NER",25015,3,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.100000001490116,,,,,,0,0,0,1,0,0
"NER",25016,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",26001,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",26002,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",26003,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,,,,,,,1,0,0,0,0,0
"NER",26007,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",26008,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",26009,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",26010,3,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,1,0,0,0,0,0
"NER",26012,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",26013,3,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,,,,,,,0,0,0,1,0,0
"NER",26014,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",26016,3,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,1,0,0,1,0,0
"NER",27001,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",27002,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,1
"NER",27004,4,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",27005,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,1,0,0,0,0,1
"NER",27006,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,1
"NER",27007,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",27008,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,1,0,0,0,0,0
"NER",27009,3,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
"NER",27010,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,1
"NER",27011,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",27013,3,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",27015,4,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,,,,,,,0,0,0,0,0,1
"NER",28001,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",28003,3,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,,,,,,,1,0,0,0,0,0
"NER",28004,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,,,,,,,0,0,0,1,0,0
"NER",28005,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,,2,3,0,0,0,0,0,0,0,0,0
"NER",28006,4,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",28007,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,0,2,0,0,9,0,0,0,1,0,0
"NER",28008,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,,,,,,,0,0,0,0,0,0
"NER",28009,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,0,0
"NER",28010,4,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",28012,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,0,0,0,0,0,0
"NER",28014,4,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",28015,3,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",29002,3,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
"NER",29003,3,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",29004,3,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0
"NER",29005,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0
"NER",29006,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
"NER",29007,3,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,,4,15,0,0,0,0,0,0,0,0,1
"NER",29008,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,,0,3,0,0,0,0,0,0,0,0,0
"NER",29009,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,,0,2,0,0,6,0,0,0,1,0,0
"NER",29011,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
"NER",29012,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,,,,,,,0,0,0,0,1,0
"NER",29013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,0,0,0
"NER",29014,3,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",30001,4,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,1
"NER",30002,3,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",30003,4,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,,,,,,,0,0,0,1,0,0
"NER",30005,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,1,0,0,1,0,0
"NER",30006,3,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,,,,,,,0,0,0,0,0,0
"NER",30007,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"NER",30008,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,1,1,0,0
"NER",30009,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",30011,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,,,,,,,0,0,0,0,0,0
"NER",30012,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,1
"NER",30014,3,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,,,,,,,0,0,0,0,0,0
"NER",30015,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,1,0,0
"NER",31003,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,,,,,,,0,0,0,1,0,0
"NER",31005,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,,0,2,0,0,0,1,0,0,0,0,0
"NER",31006,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,0,0,0,0,0,0
"NER",31007,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,,0,4,0,0,0,0,0,0,1,0,0
"NER",31008,4,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,,,,,,,0,0,0,1,0,1
"NER",31009,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,,0,23,0,0,0,0,0,0,0,0,0
"NER",31010,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
"NER",31011,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,0,0
"NER",31012,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,4,0,0,0,1,0,0,0,0,0
"NER",31013,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,4,0,0,0,1,0,0,1,0,0
"NER",31016,4,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,,,,,,,0,0,0,1,0,0
"NER",32001,4,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,,,,,,,0,0,0,0,0,0
"NER",32002,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,,,,,,,0,0,0,0,0,0
"NER",32003,4,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,1,1,0,0,0,0
"NER",32004,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",32005,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,1,1,0,0,0,0
"NER",32006,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
"NER",32007,4,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"NER",32008,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,7,0,0,0,1,0,0
"NER",32010,3,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,,,,,,,0,0,0,0,0,0
"NER",32011,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,,,,,,,0,0,0,0,0,0
"NER",32012,4,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",32016,4,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,4,0,0,0,1,0,0,1,0,0
"NER",33001,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,,,,,,,1,0,0,0,0,0
"NER",33002,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
"NER",33003,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,,,,,,,0,0,0,0,0,1
"NER",33004,3,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,,,,,,,1,0,0,0,0,0
"NER",33005,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,1,0,1
"NER",33006,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,0,0,0
"NER",33007,3,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,,,,,,,0,0,0,0,0,0
"NER",33008,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1,0,0,0
"NER",33009,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0
"NER",33010,3,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,,,,,,,0,0,0,0,0,0
"NER",33011,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,4,0,0,0,1,1,0,0,0,0
"NER",33012,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,,,,,,,1,0,0,0,0,0
"NER",34001,4,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,,,,,,,0,0,0,0,0,0
"NER",34003,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,1,0,0
"NER",34004,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
"NER",34005,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,,,,,,,0,0,0,0,0,0
"NER",34006,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,0,0,0,1,0,0
