"vague","grappe","menage","s10q02","s10q03","s10q04","s10q05","s10q06","s10q07","s10q08","s10q09","s10q10","s10q11","s10q01"
2,298,10,2,2,2,2,2,2,2,2,2,0,1
2,298,11,2,2,2,2,2,2,2,2,2,0,1
2,298,12,2,2,2,2,2,2,2,2,2,0,6
1,299,1,2,2,2,2,2,2,2,2,2,0,1
1,299,2,2,2,2,2,2,2,2,2,2,0,1
1,299,3,2,2,2,2,2,2,2,2,2,0,1
1,299,4,2,2,2,2,2,2,2,2,2,0,1
1,299,5,2,2,2,2,2,2,2,2,2,0,1
1,299,6,2,2,2,2,2,2,2,2,2,0,1
1,299,7,2,2,2,2,2,2,2,2,2,0,1
1,299,8,2,2,2,2,2,2,2,2,2,0,1
1,299,9,2,2,2,2,2,2,2,2,1,1,1
1,299,10,2,2,2,2,2,2,2,2,2,0,1
1,299,11,2,2,2,2,2,2,2,2,1,1,1
1,299,12,2,2,2,1,2,2,2,2,2,1,1
1,301,1,2,2,2,2,2,2,2,2,2,0,1
1,301,3,2,2,2,2,2,2,2,2,2,0,1
1,301,4,2,2,2,2,2,2,2,2,2,0,1
1,301,5,2,2,2,1,2,2,2,2,2,1,1
1,301,6,2,2,2,2,2,2,2,2,2,0,1
1,301,7,2,2,2,2,2,2,2,2,2,0,1
1,301,8,2,2,2,2,2,2,2,2,2,0,1
1,301,9,2,2,2,2,2,2,2,2,2,0,1
1,301,10,2,2,2,2,2,2,2,2,2,0,1
1,301,11,2,2,2,2,2,2,2,2,1,1,1
1,301,12,2,2,2,2,2,2,2,2,2,0,1
1,301,14,2,2,2,2,2,2,2,2,2,0,1
1,303,1,2,2,2,2,2,2,2,2,2,0,1
1,303,2,2,2,2,2,2,2,2,2,2,0,2
1,303,3,2,2,2,2,2,2,2,2,2,0,1
1,303,4,2,2,2,2,2,2,2,2,2,0,1
1,303,5,2,2,2,1,2,2,2,2,2,1,1
1,303,6,2,2,2,2,2,2,2,2,2,0,1
1,303,7,2,2,2,2,2,2,2,2,2,0,1
1,303,8,2,2,2,2,2,2,2,2,2,0,1
1,303,9,2,2,2,2,2,2,2,2,2,0,1
1,303,10,2,2,1,2,2,2,2,2,2,1,1
1,303,11,2,2,2,2,2,2,2,2,2,0,1
1,303,12,2,2,2,2,2,2,2,2,2,0,1
2,304,1,2,2,2,1,2,2,2,2,2,1,1
2,304,2,2,2,2,1,2,2,2,2,2,1,1
2,304,3,2,1,2,2,2,2,2,2,2,1,2
2,304,4,2,2,2,1,2,2,2,2,2,1,1
2,304,5,2,2,2,2,2,2,2,2,2,0,1
2,304,6,2,2,2,2,2,2,2,2,2,0,1
2,304,7,2,2,2,2,2,2,2,2,2,0,1
2,304,8,2,2,2,2,2,2,2,2,1,1,1
2,304,9,1,2,2,2,2,2,2,2,2,1,1
2,304,11,2,2,2,2,2,1,2,2,2,1,1
2,304,14,2,2,2,1,2,2,2,2,2,1,1
2,304,15,2,2,2,2,2,2,2,2,2,0,2
1,305,1,2,2,2,2,2,2,2,2,2,0,1
1,305,2,2,2,2,2,2,2,2,2,1,1,1
1,305,3,2,2,2,2,2,2,2,2,2,0,2
1,305,4,2,2,2,2,2,2,2,2,2,0,1
1,305,5,2,2,2,2,2,2,2,2,2,0,1
1,305,6,2,2,2,2,2,2,2,2,2,0,1
1,305,7,2,2,2,2,2,2,2,2,2,0,1
1,305,8,2,2,2,2,2,2,2,2,2,0,1
1,305,9,2,2,2,2,2,2,2,2,2,0,1
1,305,10,2,2,2,2,2,2,2,2,2,0,1
1,305,11,2,2,2,2,2,2,2,2,2,0,2
1,305,12,2,2,2,2,2,2,2,2,1,1,1
2,306,1,2,2,2,1,2,2,2,2,2,1,1
2,306,2,2,2,2,1,2,2,2,2,2,1,1
2,306,3,2,2,2,2,2,2,2,2,2,0,1
2,306,5,2,2,2,1,2,2,2,2,2,1,1
2,306,6,2,2,2,1,2,2,2,2,2,1,1
2,306,7,2,2,2,1,2,2,2,2,2,1,1
2,306,8,2,2,2,2,2,2,2,2,2,0,1
2,306,9,2,2,2,2,2,2,2,2,2,0,1
2,306,10,2,2,2,2,2,2,2,2,2,0,1
2,306,12,2,2,2,2,2,2,2,2,2,0,1
2,306,14,1,2,2,2,2,2,2,2,2,1,2
2,306,16,2,2,2,1,2,2,2,2,2,1,2
1,307,1,2,2,2,2,2,2,2,2,2,0,1
1,307,2,2,2,1,2,2,2,2,2,2,1,1
1,307,3,2,2,2,2,2,2,2,2,2,0,2
1,307,4,1,2,2,2,2,2,2,2,2,1,2
1,307,5,2,2,2,2,2,2,2,2,2,0,2
1,307,6,2,2,1,2,2,2,2,2,2,1,1
1,307,8,2,2,1,2,2,2,2,2,2,1,1
1,307,9,2,2,2,2,2,2,2,2,2,0,1
1,307,10,2,2,2,2,2,2,2,2,2,0,1
1,307,11,2,2,2,2,2,2,2,2,2,0,1
1,307,12,2,2,1,2,2,2,2,2,2,1,1
1,307,15,2,2,2,2,2,2,2,2,2,0,1
2,308,1,2,2,2,1,2,2,2,2,2,1,1
2,308,2,2,2,2,2,2,2,2,2,2,0,1
2,308,3,2,2,2,2,2,2,2,2,2,0,1
2,308,4,2,2,2,2,2,1,2,2,2,1,1
2,308,5,2,2,2,2,2,2,2,2,2,0,1
2,308,6,2,2,2,2,2,2,2,2,2,0,1
2,308,7,2,2,2,2,2,2,2,2,2,0,1
2,308,8,2,2,2,2,2,2,2,2,2,0,1
2,308,9,2,2,2,1,2,2,2,2,2,1,1
2,308,10,1,2,2,2,2,2,2,2,1,1,1
2,308,11,2,1,2,2,2,2,2,2,2,1,1
2,308,12,2,2,2,2,2,2,2,2,2,0,1
1,309,1,2,2,2,2,2,2,2,2,2,0,1
1,309,2,2,2,2,1,2,2,2,2,2,1,1
1,309,3,2,2,2,2,2,2,2,2,2,0,1
1,309,4,2,2,2,2,2,2,2,2,2,0,1
1,309,5,2,2,2,2,2,2,2,2,2,0,1
1,309,6,2,2,2,2,2,1,2,2,2,1,1
1,309,7,2,2,2,2,2,2,2,2,2,0,1
1,309,8,2,2,2,2,2,2,2,2,2,0,1
1,309,9,2,2,2,1,2,2,2,2,2,1,1
1,309,10,2,2,2,2,2,2,2,2,2,0,1
1,309,11,2,2,2,2,2,2,2,2,2,0,1
1,309,12,2,2,2,2,2,2,2,2,2,0,1
2,310,1,2,2,2,2,2,2,2,2,2,0,1
2,310,3,2,2,2,2,2,2,2,2,2,0,1
2,310,4,2,2,2,1,2,2,2,2,2,1,2
2,310,5,2,2,2,1,2,2,2,2,2,1,1
2,310,6,2,2,2,2,2,2,2,2,2,0,2
2,310,7,2,2,2,2,2,2,2,2,2,0,1
2,310,8,2,2,2,1,2,2,2,2,2,1,1
2,310,9,2,2,2,1,2,2,2,2,2,1,1
2,310,10,2,2,2,2,2,2,2,2,2,0,1
2,310,11,2,2,2,1,2,2,2,2,2,1,1
2,310,12,2,2,2,1,2,2,2,2,2,1,1
2,310,13,2,2,2,1,2,2,2,2,2,1,1
1,311,1,2,2,2,2,2,2,2,2,2,0,1
1,311,2,2,2,2,2,2,2,2,2,1,1,1
1,311,3,2,2,2,2,2,2,2,2,2,0,1
1,311,4,2,2,2,2,2,2,2,2,2,0,1
1,311,5,2,2,2,2,2,2,2,2,2,0,1
1,311,6,2,2,2,2,2,2,2,2,1,1,1
1,311,7,2,2,2,2,2,2,2,2,2,0,1
1,311,8,2,2,2,2,2,2,2,2,2,0,1
1,311,9,2,2,2,1,2,2,2,2,1,1,1
1,311,10,2,2,2,2,2,2,2,2,2,0,1
1,311,11,2,2,2,2,2,2,2,2,2,0,1
1,311,12,2,2,2,2,2,2,2,2,2,0,1
2,312,1,1,2,2,2,2,2,2,2,2,1,1
2,312,2,2,2,2,2,2,1,2,2,2,1,1
2,312,3,2,2,2,2,2,2,2,2,2,0,1
2,312,4,2,2,2,2,2,1,2,2,2,1,1
2,312,5,2,2,2,2,2,2,2,2,2,0,1
2,312,6,2,2,2,2,2,2,2,2,2,0,1
2,312,7,2,2,2,2,2,2,2,2,1,1,1
2,312,8,2,2,2,2,2,2,2,2,2,0,1
2,312,9,2,2,2,2,2,2,2,2,1,1,1
2,312,10,2,2,2,1,2,2,2,2,2,1,1
2,312,11,2,2,2,1,2,2,2,2,2,1,1
2,312,12,2,2,2,2,2,2,2,2,2,0,1
1,313,1,2,2,2,2,2,2,2,2,2,0,1
1,313,2,2,2,2,2,2,2,2,2,2,0,1
1,313,3,2,2,2,2,2,2,2,2,2,0,1
1,313,4,2,2,2,2,2,2,2,2,1,1,1
1,313,5,2,2,2,2,2,2,2,2,2,0,1
1,313,6,1,2,2,2,2,2,2,2,2,1,1
1,313,7,2,2,2,2,2,2,2,2,2,0,1
1,313,8,2,2,2,2,2,2,2,2,2,0,1
1,313,9,2,2,2,2,2,2,2,2,2,0,1
1,313,10,2,2,2,2,2,2,2,2,1,1,1
1,313,11,2,2,2,2,2,2,2,2,2,0,1
1,313,12,2,2,2,2,2,2,2,2,2,0,1
2,314,1,2,2,2,1,2,2,2,2,2,1,1
2,314,2,2,2,2,2,2,2,2,2,2,0,1
2,314,3,2,2,2,2,2,2,2,2,1,1,1
2,314,4,2,2,2,2,2,2,2,2,2,0,1
2,314,5,2,2,2,2,2,2,2,2,1,1,1
2,314,6,2,2,2,2,2,2,2,2,2,0,1
2,314,7,2,2,2,2,2,2,2,2,1,1,2
2,314,8,2,2,2,2,2,2,2,2,1,1,1
2,314,9,2,2,2,2,2,2,2,2,2,0,1
2,314,10,2,2,2,2,2,2,2,2,2,0,1
2,314,11,2,2,2,2,2,2,2,2,1,1,1
2,314,12,2,2,2,1,2,2,2,2,2,1,1
1,315,2,2,2,2,1,2,2,2,2,2,1,1
1,315,3,2,2,2,2,2,2,2,2,2,0,1
1,315,4,2,2,1,2,2,2,2,2,2,1,1
1,315,5,2,2,2,2,2,2,2,2,2,0,1
1,315,6,2,2,2,2,2,2,2,2,1,1,1
1,315,8,2,2,2,2,2,2,2,2,2,0,1
1,315,9,2,2,2,2,2,2,2,2,2,0,1
1,315,10,2,2,2,2,2,2,2,2,2,0,1
1,315,11,2,2,2,2,2,2,2,2,2,0,1
1,315,12,2,2,2,2,2,2,2,2,2,0,1
1,315,15,2,2,2,2,2,2,2,2,2,0,1
1,315,16,2,2,2,2,2,2,2,2,2,0,1
2,316,1,2,2,2,2,2,2,2,2,1,1,1
2,316,2,2,2,2,2,2,2,2,2,2,0,1
2,316,3,2,2,2,2,2,2,2,2,2,0,1
2,316,4,2,2,2,2,1,2,2,2,2,1,3
2,316,5,2,2,2,2,2,2,2,2,2,0,2
2,316,6,2,2,2,2,2,2,2,2,2,0,1
2,316,7,2,2,2,2,2,2,2,2,2,0,1
2,316,8,2,2,2,2,2,2,2,2,2,0,1
2,316,9,2,2,2,1,2,2,2,2,2,1,1
2,316,10,1,2,2,2,2,2,2,2,2,1,1
2,316,11,2,2,2,2,2,2,2,2,2,0,1
2,316,12,1,2,2,2,2,2,2,2,2,1,2
1,317,1,2,2,2,2,2,2,2,2,1,1,1
1,317,3,2,2,2,2,2,2,2,2,2,0,1
1,317,4,2,2,2,1,2,2,2,2,2,1,1
1,317,5,2,2,2,2,2,2,2,2,2,0,2
1,317,6,2,2,2,2,2,2,2,2,2,0,1
1,317,7,2,2,2,2,2,2,2,2,2,0,1
1,317,8,2,2,2,2,2,2,2,2,2,0,1
1,317,9,2,2,2,2,2,2,2,2,2,0,1
1,317,10,1,2,2,2,2,2,2,2,2,1,1
1,317,11,2,2,2,2,2,2,2,2,2,0,1
1,317,12,2,2,2,2,2,2,2,2,2,0,1
1,317,13,2,2,2,2,2,2,2,2,1,1,2
2,318,1,2,2,2,2,2,2,2,2,2,0,2
2,318,2,2,2,2,1,2,2,2,2,2,1,1
2,318,3,2,2,2,2,2,2,2,2,2,0,1
2,318,4,2,2,2,1,2,2,2,2,2,1,1
2,318,5,2,2,2,2,2,2,2,2,2,0,1
2,318,6,2,2,2,2,2,2,2,2,2,0,1
2,318,9,2,2,2,2,2,2,2,2,2,0,1
2,318,10,2,2,2,2,2,2,2,2,2,0,7
2,318,11,2,2,2,1,2,2,2,2,2,1,1
2,318,12,2,2,2,2,2,2,2,2,2,0,1
2,318,13,2,2,2,2,2,2,2,2,2,0,1
2,318,15,2,2,2,2,2,2,2,2,2,0,1
1,319,1,2,2,2,2,2,2,2,2,2,0,1
1,319,2,2,2,2,2,2,2,2,2,1,1,1
1,319,3,2,2,2,2,2,2,2,2,2,0,1
1,319,4,2,2,2,2,2,2,2,2,2,0,1
1,319,5,2,2,2,2,2,2,2,2,1,1,1
1,319,6,2,2,2,2,2,2,2,2,1,1,1
1,319,7,2,2,2,2,2,2,2,2,2,0,1
1,319,9,2,2,2,2,2,2,2,2,1,1,1
1,319,10,2,2,2,2,2,2,2,2,1,1,1
1,319,11,2,1,2,2,2,2,2,2,1,1,1
1,319,12,2,2,2,1,2,2,2,2,2,1,1
1,319,13,2,2,2,2,2,2,2,2,2,0,1
2,320,1,2,1,2,2,2,2,2,2,2,1,2
2,320,2,2,2,2,2,2,2,2,2,2,0,1
2,320,3,2,2,2,2,2,2,2,2,1,1,1
2,320,4,2,2,2,2,2,2,2,2,2,0,1
2,320,5,2,2,2,1,2,2,2,2,2,1,1
2,320,6,2,2,2,2,2,1,2,2,2,1,1
2,320,7,2,2,2,2,2,2,2,2,2,0,1
2,320,8,2,2,2,2,2,2,2,2,2,0,1
2,320,9,2,2,2,2,2,2,2,2,2,0,1
2,320,10,2,2,2,1,2,2,2,2,2,1,1
2,320,11,2,2,2,1,2,2,2,2,2,1,1
2,320,12,2,2,2,1,2,2,2,2,2,1,2
1,321,1,2,2,2,2,2,2,2,2,2,0,2
1,321,2,2,2,2,2,2,2,2,2,2,0,1
1,321,3,2,2,2,2,2,2,2,2,2,0,1
1,321,4,2,2,2,2,2,2,2,2,2,0,1
1,321,5,2,2,2,2,2,2,2,2,2,0,1
1,321,6,2,2,2,2,2,2,2,2,2,0,1
1,321,7,2,2,2,2,2,2,2,2,2,0,1
1,321,8,2,2,2,2,2,2,2,2,2,0,1
1,321,10,2,2,2,2,2,2,2,2,2,0,1
1,321,11,2,2,2,2,2,2,2,2,2,0,1
1,321,12,2,2,2,2,2,2,2,2,2,0,1
1,321,13,2,2,2,2,2,2,2,2,2,0,1
2,322,1,2,2,1,2,2,2,2,2,2,1,1
2,322,2,2,2,2,2,2,2,2,2,2,0,1
2,322,3,2,2,2,1,2,2,2,2,2,1,1
2,322,4,2,2,2,2,2,2,2,2,2,0,1
2,322,5,2,2,2,1,2,2,2,2,2,1,1
2,322,6,2,2,2,2,2,2,2,2,2,0,1
2,322,7,2,2,2,1,2,2,2,2,2,1,1
2,322,8,2,2,1,2,2,2,2,2,2,1,1
2,322,9,2,1,2,2,2,2,2,2,2,1,4
2,322,10,2,2,2,2,2,2,2,2,2,0,1
2,322,11,2,2,1,2,2,2,2,2,2,1,4
2,322,12,2,2,2,2,2,2,2,2,2,0,1
1,323,1,2,2,2,2,2,2,2,2,2,0,1
1,323,2,2,2,2,2,2,2,2,2,2,0,1
1,323,3,2,2,2,2,2,2,2,2,1,1,1
1,323,4,2,2,2,2,2,2,2,2,2,0,1
1,323,5,2,2,2,2,2,2,2,2,2,0,1
1,323,6,2,2,2,2,2,2,2,2,2,0,1
1,323,7,2,2,2,2,2,2,2,2,2,0,1
1,323,8,2,2,2,2,2,2,2,2,2,0,1
1,323,9,2,2,2,2,2,2,2,2,2,0,1
1,323,10,2,2,2,2,2,2,2,2,2,0,1
1,323,11,2,2,2,2,2,2,2,2,2,0,4
1,323,12,2,2,2,2,2,2,2,2,2,0,1
2,324,1,1,2,2,2,2,2,2,2,1,1,3
2,324,2,2,2,2,2,2,2,2,2,2,0,1
2,324,3,2,2,2,1,1,2,2,2,2,1,13
2,324,4,2,2,2,2,2,2,2,2,2,0,2
2,324,5,2,2,2,1,2,2,2,2,2,1,1
2,324,6,2,2,2,1,2,2,2,2,2,1,1
2,324,7,2,2,2,1,2,2,2,2,2,1,1
2,324,9,2,2,2,1,2,2,2,2,2,1,1
2,324,10,2,2,2,2,2,2,2,2,2,0,1
2,324,11,2,2,2,2,2,2,2,2,1,1,1
2,324,12,2,2,2,1,2,2,2,2,1,1,2
2,324,14,2,2,2,1,2,2,2,2,2,1,1
1,325,1,2,2,2,2,2,2,2,2,2,0,1
1,325,2,1,2,2,2,2,2,2,2,2,1,2
1,325,3,2,2,2,2,2,2,2,2,2,0,1
1,325,4,2,2,2,2,2,2,2,2,2,0,1
1,325,5,2,2,2,2,2,2,2,2,1,1,1
1,325,6,1,2,2,2,2,2,2,2,2,1,1
1,325,7,2,2,2,1,2,2,2,2,2,1,1
1,325,8,2,2,2,2,2,2,2,2,2,0,1
1,325,9,2,2,2,2,2,2,2,2,2,0,1
1,325,10,2,2,2,2,2,2,2,2,2,0,3
1,325,11,2,2,2,2,2,2,2,2,2,0,2
1,325,12,1,2,2,2,2,2,2,2,2,1,1
2,326,1,2,1,2,2,2,2,2,2,2,1,2
2,326,2,2,2,2,2,2,2,2,2,2,0,2
2,326,3,2,2,2,1,2,2,2,2,2,1,1
2,326,4,2,2,2,2,2,2,2,2,2,0,1
2,326,5,2,2,2,2,2,2,2,2,2,0,1
2,326,6,2,2,2,2,2,2,2,2,2,0,1
2,326,7,2,2,2,2,2,2,2,2,2,0,1
2,326,8,2,2,2,1,2,2,2,2,2,1,7
2,326,9,2,2,2,2,2,2,2,2,2,0,1
2,326,10,2,2,2,2,2,2,2,2,2,0,2
2,326,11,2,2,2,1,2,2,2,2,2,1,2
2,326,12,2,2,2,2,2,2,2,2,2,0,1
1,327,1,2,2,2,2,2,2,2,2,2,0,1
1,327,2,2,2,2,1,2,2,2,2,2,1,1
1,327,3,2,2,2,2,2,2,2,2,2,0,1
1,327,4,2,2,2,2,2,2,2,2,2,0,1
1,327,6,2,2,2,2,2,2,2,2,1,1,1
1,327,7,2,2,2,2,2,2,2,2,2,0,1
1,327,8,2,2,2,2,2,2,2,2,2,0,1
1,327,9,2,2,2,2,2,2,2,2,2,0,1
1,327,10,2,2,2,2,2,2,2,2,2,0,1
1,327,11,2,2,2,2,2,2,2,2,2,0,1
1,327,12,1,2,2,2,2,2,2,2,2,1,1
1,327,13,2,2,2,2,2,2,2,2,2,0,1
2,328,1,2,2,2,1,2,2,2,2,1,1,3
2,328,3,2,2,2,2,2,2,2,2,2,0,2
2,328,4,2,2,2,2,2,2,2,2,2,0,2
2,328,5,2,1,2,2,2,2,2,2,2,1,2
2,328,6,2,2,2,1,2,2,2,2,2,1,1
2,328,7,2,2,2,2,2,1,2,2,2,1,1
2,328,8,2,2,2,2,2,2,2,2,2,0,1
2,328,9,1,2,2,2,2,2,2,2,2,1,1
2,328,10,1,2,2,2,2,2,2,2,2,1,1
2,328,11,2,2,2,2,2,2,2,2,2,0,1
2,328,12,2,2,2,2,2,2,2,2,2,0,1
2,328,13,2,2,2,2,2,2,2,2,2,0,2
1,329,1,2,2,2,2,2,2,2,2,2,0,1
1,329,2,2,2,2,2,2,2,2,2,2,0,1
1,329,3,2,2,2,2,2,2,2,2,1,1,1
1,329,4,2,2,2,2,2,2,2,2,1,1,1
1,329,5,2,1,2,2,2,2,2,2,2,1,1
1,329,6,2,2,2,2,2,2,2,2,2,0,1
1,329,7,2,2,2,2,2,2,2,2,2,0,1
1,329,8,2,2,2,2,2,2,2,2,2,0,1
1,329,9,2,2,2,2,2,2,2,2,1,1,1
1,329,10,2,2,2,2,2,2,2,2,2,0,1
1,329,11,2,2,2,2,2,2,2,2,2,0,1
1,329,12,2,2,2,2,2,2,2,2,2,0,1
2,330,1,2,2,2,2,2,2,2,2,2,0,1
2,330,2,1,2,2,2,2,2,2,2,2,1,1
2,330,3,2,2,2,2,2,1,2,2,2,1,1
2,330,4,2,2,2,1,2,2,2,2,2,1,1
2,330,5,2,2,2,2,1,2,2,2,2,1,1
2,330,6,2,2,2,2,2,2,2,2,2,0,2
2,330,7,2,2,1,2,2,2,2,2,2,1,4
2,330,8,2,2,2,2,2,2,2,2,2,0,1
2,330,9,2,2,2,1,2,2,2,2,2,1,1
2,330,12,2,2,2,2,2,2,2,2,2,0,1
2,330,14,2,2,2,1,2,2,2,2,2,1,1
1,331,1,2,2,2,2,2,2,2,2,2,0,1
1,331,2,2,2,2,2,2,2,2,2,2,0,1
1,331,3,2,2,2,2,2,1,2,2,2,1,1
1,331,4,2,2,2,2,2,2,2,2,2,0,1
1,331,5,2,2,2,2,2,2,2,2,2,0,1
1,331,6,2,2,2,2,2,2,2,2,2,0,1
1,331,7,2,2,2,2,2,2,2,2,2,0,5
1,331,8,2,2,2,2,2,2,2,2,2,0,1
1,331,9,2,2,2,2,2,2,2,2,2,0,1
1,331,10,2,2,2,2,2,2,2,2,2,0,1
1,331,11,2,2,2,2,2,2,2,2,2,0,1
1,331,12,2,2,2,2,2,2,2,2,2,0,1
2,332,2,2,2,2,2,2,2,2,2,2,0,1
2,332,3,2,2,2,2,2,2,2,2,2,0,1
2,332,4,2,2,2,2,2,2,2,2,1,1,5
2,332,5,2,2,2,1,2,2,2,2,2,1,1
2,332,6,2,2,2,2,2,2,2,2,1,1,1
2,332,7,2,2,2,2,2,2,2,2,1,1,1
2,332,8,2,2,2,1,2,2,2,2,2,1,1
2,332,9,2,2,2,2,2,2,2,2,2,0,1
2,332,10,2,2,2,2,2,2,2,2,2,0,1
2,332,11,2,2,2,2,2,2,2,2,2,0,4
2,332,12,2,2,2,2,2,2,2,2,1,1,1
2,332,13,2,2,2,2,2,2,2,2,2,0,1
1,333,1,2,2,2,1,2,2,2,2,2,1,2
1,333,2,2,2,2,1,2,2,2,2,2,1,2
1,333,3,2,2,2,2,2,2,2,2,2,0,2
1,333,4,2,2,2,2,2,2,2,2,2,0,1
1,333,5,2,2,2,2,1,2,2,2,2,1,1
1,333,6,2,2,2,2,2,2,2,2,2,0,2
1,333,7,2,2,2,2,2,2,2,2,2,0,1
1,333,8,2,2,2,2,2,2,2,2,2,0,1
1,333,9,2,2,2,1,2,2,2,2,2,1,1
1,333,10,2,2,2,2,2,2,2,2,2,0,1
1,333,11,2,2,2,1,2,2,2,2,2,1,2
1,333,12,2,2,2,2,2,2,2,2,2,0,1
2,334,1,2,2,2,2,2,2,2,2,1,1,1
2,334,2,2,2,2,1,2,2,2,2,1,1,1
2,334,3,2,2,2,1,2,2,2,2,2,1,2
2,334,4,2,2,2,2,2,2,2,2,2,0,2
2,334,5,2,2,2,1,2,2,2,2,2,1,1
2,334,6,2,2,2,1,2,2,2,2,2,1,1
2,334,7,2,2,2,1,2,2,2,2,2,1,1
2,334,8,2,2,2,2,2,2,2,2,1,1,1
2,334,9,2,2,2,1,2,2,2,2,2,1,1
2,334,10,2,2,2,2,1,2,2,2,2,1,10
2,334,11,2,2,2,1,2,2,2,2,2,1,1
2,334,12,2,2,2,2,2,1,2,2,2,1,1
1,335,1,2,2,2,2,2,2,2,2,2,0,1
1,335,2,2,2,2,2,2,2,2,2,2,0,1
1,335,3,2,2,2,2,2,2,2,2,2,0,1
1,335,4,2,2,2,2,2,2,2,2,2,0,1
1,335,5,2,2,2,2,2,2,2,2,2,0,1
1,335,6,2,2,2,2,2,2,2,2,2,0,1
1,335,7,2,2,2,2,2,2,2,2,2,0,2
1,335,8,2,2,2,1,2,2,2,2,2,1,1
1,335,9,2,2,2,2,2,2,2,2,2,0,1
1,335,10,2,2,2,2,2,2,2,2,2,0,1
1,335,11,2,2,2,1,2,2,2,2,2,1,1
1,335,12,2,2,2,2,2,2,2,2,2,0,1
2,336,1,2,2,2,2,2,2,2,2,2,0,2
2,336,2,2,2,2,2,2,2,2,2,2,0,1
2,336,3,2,2,2,1,2,2,2,2,2,1,2
2,336,5,2,2,2,2,2,2,2,2,1,1,2
2,336,6,2,2,2,2,2,2,2,2,1,1,2
2,336,7,2,2,2,2,2,2,2,2,1,1,1
2,336,8,1,2,2,2,2,2,2,2,1,1,2
2,336,9,2,2,2,2,2,2,2,2,1,1,1
2,336,10,2,2,2,2,2,2,2,2,1,1,2
2,336,11,2,2,2,2,2,2,2,2,1,1,1
2,336,12,2,2,2,2,2,2,2,2,1,1,1
2,336,13,2,2,2,2,2,2,2,2,2,0,1
1,337,1,2,2,2,2,2,2,2,2,2,0,1
1,337,2,2,2,2,1,2,2,2,2,2,1,1
1,337,3,2,2,2,1,2,2,2,2,2,1,4
1,337,4,2,2,2,2,2,2,2,2,2,0,1
1,337,5,2,2,2,2,2,2,2,2,2,0,1
1,337,6,2,2,2,2,2,2,2,2,2,0,1
1,337,7,2,2,2,2,2,2,2,2,2,0,9
1,337,8,2,2,2,1,2,2,2,2,2,1,1
1,337,9,2,2,2,2,2,2,2,2,2,0,1
1,337,10,2,2,2,2,2,2,2,2,2,0,1
1,337,11,2,2,2,2,2,2,2,2,2,0,1
1,337,13,,,,,,,,,,0,-999999999
1,339,1,2,2,2,2,2,2,2,2,2,0,1
1,339,2,2,2,2,2,2,2,2,2,2,0,1
1,339,3,2,2,2,1,2,2,2,2,2,1,6
1,339,4,2,2,2,2,2,2,2,2,2,0,1
1,339,5,2,2,2,1,2,2,2,2,1,1,2
1,339,6,2,2,2,2,2,2,2,2,2,0,1
1,339,7,2,2,2,1,2,2,2,2,2,1,1
1,339,8,1,2,2,2,2,2,2,2,2,1,1
1,339,9,2,2,2,1,2,2,2,2,2,1,1
1,339,10,2,2,2,2,1,2,2,2,2,1,1
1,339,11,2,2,2,2,2,2,2,2,2,0,1
1,339,12,2,2,2,2,2,2,2,2,2,0,1
2,340,1,2,2,2,1,2,2,2,2,2,1,1
2,340,2,2,2,2,1,2,2,2,2,2,1,1
2,340,3,2,2,2,1,2,2,2,2,2,1,1
2,340,4,2,2,2,2,2,2,2,2,2,0,1
2,340,5,2,2,2,1,2,2,2,2,2,1,1
2,340,6,2,2,2,2,2,2,2,2,1,1,1
2,340,7,2,2,2,2,2,2,2,2,1,1,1
2,340,8,2,2,2,2,2,2,2,2,2,0,1
2,340,9,2,2,2,2,2,2,2,2,1,1,1
2,340,10,2,2,1,2,2,2,2,2,2,1,1
2,340,11,2,2,2,2,2,2,2,2,1,1,2
2,340,12,2,2,2,2,2,2,2,2,2,0,1
1,341,1,2,2,2,2,2,2,2,2,2,0,1
1,341,2,2,2,2,2,2,2,2,2,2,0,1
1,341,3,2,2,2,2,2,1,2,2,2,1,1
1,341,4,2,2,2,2,2,2,2,2,2,0,1
1,341,5,2,2,2,2,2,2,2,2,2,0,1
1,341,6,2,2,2,2,2,2,2,2,2,0,1
1,341,7,2,2,2,2,2,2,2,2,1,1,1
1,341,8,2,2,2,2,2,2,2,2,2,0,1
1,341,9,2,2,2,1,2,2,2,2,2,1,1
1,341,10,2,2,2,2,2,2,2,2,2,0,1
1,341,11,2,2,2,2,2,2,2,2,2,0,1
1,341,12,2,2,2,2,2,2,2,2,2,0,1
2,342,1,2,2,2,2,2,2,2,2,1,1,2
2,342,2,1,2,2,2,2,2,2,2,2,1,1
2,342,3,2,2,2,1,2,2,2,2,2,1,1
2,342,4,2,2,2,2,1,2,2,2,2,1,1
2,342,5,1,2,2,1,2,2,2,2,2,1,2
2,342,6,2,2,2,2,2,2,2,2,2,0,2
2,342,7,1,2,2,2,2,2,2,2,2,1,6
2,342,8,2,2,2,2,2,2,2,2,2,0,2
2,342,9,2,2,2,1,2,2,2,2,2,1,1
2,342,10,2,2,2,2,2,2,2,2,2,0,1
2,342,11,2,2,2,2,2,1,2,2,2,1,1
2,342,12,2,2,2,2,2,2,2,2,2,0,1
1,343,1,2,2,2,2,2,2,2,2,2,0,1
1,343,2,2,2,2,2,2,2,2,2,2,0,1
1,343,3,2,2,2,2,2,2,2,2,2,0,1
