"grappe","vague","s00q02","s00q03","s00q04__1","s00q04__2","s00q04__3","s00q04__4","s00q04__5","s00q04__6","s00q04__7","s00q04__8","s00q04__9","s00q05","s00q06"
365,1,1,69,1,0,0,0,0,0,0,0,0,69,2
365,1,1,65,0,0,0,0,0,0,1,0,0,65,1
311,1,1,44,0,1,0,0,0,0,0,0,0,44,1
311,1,1,22,0,0,0,0,0,0,1,0,0,22,3
311,1,1,35,0,1,0,0,0,0,0,0,0,35,2
311,1,1,33,0,1,0,0,0,0,0,0,0,33,2
311,1,2,40,0,0,0,0,0,0,0,0,1,40,1
311,1,1,33,0,0,0,0,0,0,0,1,0,33,2
311,1,1,26,0,0,0,1,0,0,0,0,0,26,4
311,1,1,67,0,1,0,0,0,0,0,0,0,65,1
311,1,1,86,1,0,0,0,0,0,0,0,0,86,1
311,1,1,66,0,0,0,0,0,0,0,1,0,33,2
311,1,1,60,0,1,0,0,0,0,0,0,0,60,1
311,1,1,38,0,0,0,0,0,1,0,0,0,38,2
311,1,1,45,0,0,0,0,1,0,0,0,0,45,3
311,1,1,39,0,1,0,0,0,0,0,0,0,39,1
270,2,1,70,0,1,0,0,0,0,0,0,0,2,1
270,2,1,33,0,0,0,0,0,0,0,0,1,2,1
270,2,1,38,0,0,0,0,0,0,0,0,1,10,3
270,2,1,40,0,0,0,0,0,0,0,0,1,3,1
270,2,1,32,0,0,0,0,0,0,0,0,1,5,1
270,2,1,62,1,0,0,0,0,0,0,0,0,17,1
270,2,1,62,0,0,0,0,0,0,0,0,1,8,1
270,2,1,54,0,0,0,0,0,0,0,0,1,4,2
270,2,1,44,0,0,0,0,0,0,0,0,1,0,2
270,2,1,54,0,0,0,0,0,0,0,0,1,15,1
270,2,2,65,0,0,0,0,0,0,0,0,1,65,1
317,1,1,60,0,1,0,0,0,0,0,0,0,60,1
317,1,1,36,0,1,0,0,0,0,0,0,0,36,1
317,1,1,28,0,0,0,0,0,0,0,0,1,28,1
317,1,1,73,0,1,0,0,0,0,0,0,0,73,1
317,1,1,62,0,1,0,0,0,0,0,0,0,62,1
317,1,1,55,0,1,0,0,0,0,0,0,0,55,3
317,1,1,53,0,1,0,0,0,0,0,0,0,53,2
317,1,1,64,0,1,0,0,0,0,0,0,0,64,1
317,1,1,74,0,1,0,0,0,0,0,0,0,74,1
317,1,1,63,0,1,0,0,0,0,0,0,0,63,1
414,2,1,60,0,1,0,0,0,0,0,0,0,60,1
414,2,1,40,0,0,0,1,0,0,0,0,0,40,4
414,2,1,41,0,0,0,0,0,1,0,0,0,41,2
414,2,1,54,0,1,0,0,0,0,0,0,0,54,2
414,2,1,40,0,0,1,0,0,0,0,0,0,40,3
414,2,1,39,0,1,0,0,0,0,0,0,0,39,2
414,2,1,53,1,0,0,0,0,0,0,0,0,53,2
414,2,1,65,1,0,0,0,0,0,0,0,0,21,5
255,1,1,46,0,0,0,0,0,0,0,0,1,46,1
255,1,1,65,0,1,0,0,0,0,0,0,0,30,2
255,1,1,60,0,1,0,0,0,0,0,0,0,1,3
255,1,1,46,0,0,0,0,0,0,0,0,1,46,3
255,1,1,50,0,0,0,0,0,1,0,0,0,5,1
255,1,1,28,0,0,0,0,0,0,0,0,1,28,1
255,1,2,45,0,0,0,0,0,0,0,0,1,45,1
255,1,1,56,1,0,0,0,0,0,0,0,0,20,1
255,1,1,67,0,1,0,0,0,0,0,0,0,20,1
407,1,1,55,0,0,0,0,0,0,0,0,1,55,1
407,1,1,56,0,0,0,0,0,0,0,0,1,56,1
407,1,1,60,1,0,0,0,0,0,0,0,0,60,1
407,1,1,25,0,0,0,0,0,0,0,0,1,25,1
407,1,1,80,0,0,0,0,0,0,0,1,0,80,1
407,1,1,50,0,0,0,0,0,0,0,0,1,50,1
407,1,1,60,0,0,0,0,0,0,0,0,1,0,1
407,1,1,75,0,0,0,0,0,0,0,0,1,75,1
407,1,1,45,0,0,0,0,0,0,0,0,1,45,1
500,2,2,53,0,0,0,0,0,0,0,0,1,53,2
500,2,1,70,1,0,0,0,0,0,0,0,0,70,1
500,2,2,54,0,0,0,0,0,0,0,0,1,54,2
428,2,1,50,0,0,0,0,0,1,0,0,0,9,1
428,2,1,60,0,0,0,0,0,0,0,0,1,4,1
428,2,1,52,1,0,0,0,0,0,0,0,0,22,1
428,2,1,65,0,0,0,0,0,0,0,0,1,8,1
428,2,1,45,0,0,0,0,0,1,0,0,0,5,1
337,1,1,41,0,0,0,0,0,0,0,1,0,41,1
337,1,1,50,0,1,0,0,0,0,0,0,0,50,1
337,1,1,40,0,0,0,0,0,0,1,0,0,40,1
337,1,1,60,0,1,0,0,0,0,0,0,0,60,1
337,1,1,44,0,0,1,0,0,0,0,0,0,3,3
337,1,1,60,0,1,0,0,0,0,0,0,0,60,1
337,1,2,50,0,0,0,0,0,0,0,0,1,50,1
337,1,1,68,0,1,0,0,0,0,0,0,0,68,1
337,1,1,60,0,1,0,0,0,0,0,0,0,60,1
337,1,1,70,1,0,0,0,0,0,0,0,0,70,1
337,1,1,32,0,0,0,0,0,0,0,0,1,32,1
326,2,1,46,0,1,0,0,0,0,0,0,0,46,2
326,2,1,36,0,0,0,0,0,1,0,0,0,0,1
326,2,1,36,0,0,0,0,0,0,1,0,0,6,1
326,2,1,47,0,0,0,0,0,0,0,0,1,47,2
326,2,2,38,0,0,1,0,0,0,0,0,0,0,4
326,2,1,38,0,0,0,0,0,1,0,0,0,6,1
326,2,1,69,1,0,0,0,0,0,0,0,0,69,1
326,2,1,42,0,0,0,0,0,1,0,0,0,2,1
44,2,1,40,0,1,0,0,0,0,0,0,0,40,1
44,2,1,37,0,1,0,0,0,0,0,0,0,15,1
44,2,1,28,0,1,0,0,0,0,0,0,0,12,1
16,2,1,47,0,1,0,0,0,0,0,0,0,47,1
16,2,1,58,0,1,0,0,0,0,0,0,0,58,2
16,2,1,64,0,1,0,0,0,0,0,0,0,64,1
411,1,1,65,0,0,0,0,0,0,0,0,1,65,1
411,1,2,70,0,0,0,0,0,1,0,0,0,20,1
411,1,1,50,1,0,0,0,0,0,0,0,0,5,1
411,1,1,70,0,1,0,0,0,0,0,0,0,10,1
411,1,1,85,0,1,0,0,0,0,0,0,0,85,1
411,1,2,65,0,0,0,0,0,0,0,0,1,35,2
411,1,1,80,0,1,0,0,0,0,0,0,0,80,1
411,1,2,35,0,0,0,0,0,1,0,0,0,35,1
411,1,1,68,0,1,0,0,0,0,0,0,0,34,1
363,1,1,45,0,0,0,0,0,0,0,0,1,45,3
363,1,1,55,0,0,0,0,0,0,0,0,1,1,1
363,1,1,43,0,0,0,0,0,0,0,0,1,43,1
363,1,1,55,0,0,0,0,0,0,1,0,0,55,2
363,1,1,73,0,0,0,0,0,0,0,1,0,73,1
363,1,1,57,0,1,0,0,0,0,0,0,0,57,1
363,1,1,86,0,0,0,0,0,0,0,0,1,83,1
422,2,1,53,1,0,0,0,0,0,0,0,0,38,1
422,2,1,70,0,0,0,0,0,0,1,0,0,60,1
422,2,1,53,0,1,0,0,0,0,0,0,0,12,1
422,2,1,38,0,0,0,1,0,0,0,0,0,3,4
2,2,1,57,0,1,0,0,0,0,0,0,0,50,1
2,2,1,44,0,1,0,0,0,0,0,0,0,7,1
2,2,1,65,1,0,0,0,0,0,0,0,0,40,1
2,2,1,56,0,1,0,0,0,0,0,0,0,45,1
2,2,1,45,0,1,0,0,0,0,0,0,0,40,2
2,2,1,60,0,1,0,0,0,0,0,0,0,45,1
2,2,1,56,0,1,0,0,0,0,0,0,0,56,4
399,1,1,50,0,0,0,0,0,1,0,0,0,50,1
399,1,1,35,0,0,0,0,0,0,0,0,1,35,1
399,1,1,46,0,0,0,0,0,0,0,0,1,46,3
399,1,1,55,0,1,0,0,0,0,0,0,0,18,3
399,1,1,59,0,0,0,0,0,0,1,0,0,59,1
399,1,1,53,0,0,0,0,0,0,1,0,0,53,1
399,1,1,52,0,1,0,0,0,0,0,0,0,30,1
399,1,1,56,1,0,0,0,0,0,0,0,0,56,2
399,1,1,35,0,0,0,0,0,0,0,0,1,35,1
361,1,1,45,0,1,0,0,0,0,0,0,0,45,1
361,1,1,51,0,0,0,0,0,0,0,0,1,51,1
361,1,1,81,1,0,0,0,0,0,0,0,0,81,1
361,1,1,42,0,0,0,0,0,0,1,0,0,42,1
361,1,1,55,0,1,0,0,0,0,0,0,0,55,1
361,1,1,32,0,0,0,0,0,0,0,0,1,32,2
78,2,1,79,1,0,0,0,0,0,0,0,0,79,1
78,2,1,54,0,1,0,0,0,0,0,0,0,54,1
78,2,1,72,1,0,0,0,0,0,0,0,0,72,1
78,2,1,70,0,1,0,0,0,0,0,0,0,70,1
78,2,1,85,1,0,0,0,0,0,0,0,0,85,1
78,2,1,71,0,1,0,0,0,0,0,0,0,60,1
78,2,1,43,0,1,0,0,0,0,0,0,0,43,1
78,2,1,61,0,1,0,0,0,0,0,0,0,50,1
78,2,1,55,0,1,0,0,0,0,0,0,0,55,1
252,2,1,53,0,0,0,0,0,0,1,0,0,6,1
252,2,2,55,0,0,0,0,0,0,0,0,1,55,1
252,2,2,65,0,0,0,0,0,0,0,0,1,65,1
252,2,2,70,0,0,0,0,0,0,0,0,1,70,1
252,2,1,37,0,0,1,0,0,0,0,0,0,1,4
252,2,1,49,0,0,1,0,0,0,0,0,0,5,4
252,2,1,110,1,0,0,0,0,0,0,0,0,80,1
252,2,1,47,0,0,0,0,0,0,0,0,1,20,2
252,2,1,48,0,0,0,0,0,0,0,0,1,6,1
263,1,1,59,0,1,0,0,0,0,0,0,0,59,1
263,1,1,28,0,0,0,0,0,0,0,0,1,28,1
263,1,1,54,0,1,0,0,0,0,0,0,0,54,1
263,1,1,45,0,0,0,0,0,0,1,0,0,45,1
263,1,1,56,1,0,0,0,0,0,0,0,0,56,1
263,1,1,28,0,0,0,0,0,0,0,0,1,28,2
263,1,1,70,0,0,0,0,0,0,0,0,1,70,1
304,2,1,26,0,0,1,0,0,0,0,0,0,2,4
304,2,1,49,0,1,0,0,0,0,0,0,0,49,1
304,2,1,43,0,1,0,0,0,0,0,0,0,43,2
304,2,1,49,0,1,0,0,0,0,0,0,0,49,1
304,2,1,65,1,0,0,0,0,0,0,0,0,65,1
304,2,1,45,0,1,0,0,0,0,0,0,0,45,1
499,1,1,66,0,1,0,0,0,0,0,0,0,66,1
499,1,1,53,0,0,0,0,0,0,0,0,1,53,5
499,1,1,21,0,0,0,0,0,0,0,0,1,21,4
499,1,2,36,0,0,0,0,0,0,0,0,1,36,5
499,1,1,28,0,0,0,0,0,0,0,0,1,28,5
499,1,2,51,0,0,0,0,0,0,0,0,1,51,5
499,1,1,43,0,0,0,0,0,0,0,0,1,43,3
499,1,2,42,0,0,0,0,0,0,0,0,1,42,2
499,1,1,78,0,1,0,0,0,0,0,0,0,78,1
499,1,1,80,1,0,0,0,0,0,0,0,0,80,1
499,1,2,38,0,0,0,0,0,0,0,0,1,38,5
499,1,2,44,0,0,0,0,0,0,0,0,1,44,2
499,1,1,62,0,1,0,0,0,0,0,0,0,62,1
1,2,1,38,0,1,0,0,0,0,0,0,0,38,1
1,2,1,35,0,1,0,0,0,0,0,0,0,35,1
1,2,1,33,0,0,0,1,0,0,0,0,0,2,5
1,2,1,37,0,1,0,0,0,0,0,0,0,37,1
1,2,1,24,0,0,1,0,0,0,0,0,0,2,4
1,2,1,72,0,1,0,0,0,0,0,0,0,72,1
1,2,1,48,0,1,0,0,0,0,0,0,0,48,1
215,1,1,65,0,1,0,0,0,0,0,0,0,65,1
215,1,2,60,0,0,0,0,0,0,0,0,1,55,1
215,1,1,55,0,1,0,0,0,0,0,0,0,20,1
215,1,1,25,0,0,0,0,0,0,0,0,1,13,1
215,1,1,76,1,0,0,0,0,0,0,0,0,33,1
215,1,2,70,0,0,0,0,0,1,0,0,0,40,1
215,1,1,43,0,1,0,0,0,0,0,0,0,3,1
215,1,1,60,0,1,0,0,0,0,0,0,0,60,1
215,1,1,50,0,1,0,0,0,0,0,0,0,50,1
480,2,1,47,0,0,0,0,0,1,0,0,0,47,2
480,2,1,65,1,0,0,0,0,0,0,0,0,65,4
480,2,1,50,0,0,1,0,0,0,0,0,0,50,5
480,2,1,50,0,1,0,0,0,0,0,0,0,50,1
480,2,1,57,0,1,0,0,0,0,0,0,0,57,2
480,2,1,49,0,0,0,0,0,0,1,0,0,49,1
169,1,1,25,0,0,0,0,0,0,0,0,1,25,1
169,1,1,45,0,0,0,0,0,0,0,0,1,45,1
169,1,1,37,0,0,0,0,0,0,1,0,0,37,1
169,1,1,30,0,0,0,0,0,0,0,0,1,30,1
169,1,1,70,1,0,0,0,0,0,0,0,0,70,1
169,1,1,73,0,0,0,0,0,0,1,0,0,73,1
169,1,1,33,0,0,0,0,0,0,0,0,1,27,1
169,1,1,34,0,0,0,0,0,1,0,0,0,34,1
169,1,1,27,0,0,0,0,0,0,0,0,1,27,1
169,1,1,67,0,1,0,0,0,0,0,0,0,67,1
169,1,1,40,0,0,0,0,0,0,0,0,1,40,1
169,1,1,60,0,0,0,0,0,1,0,0,0,60,1
169,1,1,26,0,0,0,0,0,0,0,0,1,26,1
169,1,1,50,0,0,0,0,0,0,0,0,1,50,1
425,1,1,62,0,1,0,0,0,0,0,0,0,10,1
425,1,2,60,0,1,0,0,0,0,0,0,0,60,1
425,1,1,70,0,0,0,0,0,0,0,0,1,12,1
425,1,1,75,0,1,0,0,0,0,0,0,0,30,1
425,1,1,76,1,0,0,0,0,0,0,0,0,5,1
425,1,1,27,0,0,0,0,0,1,0,0,0,6,1
425,1,1,60,1,0,0,0,0,0,0,0,0,10,1
425,1,1,55,0,0,0,0,0,0,0,0,1,20,1
425,1,1,30,0,0,1,0,0,0,0,0,0,0,4
366,2,1,56,1,0,0,0,0,0,0,0,0,5,1
366,2,1,49,0,0,0,0,0,1,0,0,0,3,1
366,2,1,55,0,1,0,0,0,0,0,0,0,0,1
366,2,1,57,0,0,0,0,0,0,0,0,1,1,1
366,2,1,80,0,0,0,0,0,0,1,0,0,30,1
366,2,1,37,0,1,0,0,0,0,0,0,0,2,1
366,2,1,49,0,0,1,0,0,0,0,0,0,0,4
366,2,1,39,0,0,0,0,0,0,0,0,1,3,1
366,2,1,75,0,1,0,0,0,0,0,0,0,8,1
366,2,1,70,0,0,0,0,0,0,0,0,1,7,1
366,2,1,70,0,0,0,0,0,0,0,0,1,10,1
366,2,1,70,0,0,0,0,0,0,0,0,1,10,1
366,2,1,43,0,0,1,0,0,0,0,0,0,1,4
140,2,1,60,0,0,0,0,0,0,0,1,0,15,1
140,2,1,55,0,0,0,0,0,0,0,1,0,55,1
140,2,1,24,0,0,1,0,0,0,0,0,0,4,4
140,2,1,25,0,0,0,0,0,0,0,0,1,12,1
140,2,1,38,0,0,0,0,0,0,0,0,1,35,1
140,2,1,51,0,0,1,0,0,0,0,0,0,5,4
140,2,1,55,0,0,0,0,0,0,1,0,0,20,1
140,2,1,20,0,0,0,0,0,0,0,0,1,20,2
140,2,1,35,0,0,0,0,0,0,0,0,1,3,1
140,2,1,23,0,1,0,0,0,0,0,0,0,23,3
140,2,1,56,1,0,0,0,0,0,0,0,0,55,1
140,2,1,35,0,0,0,0,0,1,0,0,0,28,1
167,1,1,80,0,1,0,0,0,0,0,0,0,80,1
167,1,1,40,0,0,0,0,0,0,0,0,1,40,1
167,1,1,25,0,0,0,0,0,0,0,0,1,25,1
167,1,1,70,1,0,0,0,0,0,0,0,0,70,1
167,1,1,50,0,1,0,0,0,0,0,0,0,50,1
167,1,1,27,0,0,0,0,0,1,0,0,0,27,1
167,1,1,48,0,0,0,0,0,0,0,0,1,48,1
167,1,1,35,0,0,0,0,0,0,0,0,1,35,1
167,1,1,45,0,0,0,0,0,0,0,0,1,16,1
167,1,1,25,0,0,0,0,0,0,0,0,1,25,1
167,1,1,55,0,0,0,0,0,0,0,0,1,55,1
167,1,1,60,0,0,0,0,0,1,0,0,0,60,1
167,1,1,30,0,0,0,0,0,1,0,0,0,7,1
72,2,1,70,1,0,0,0,0,0,0,0,0,63,1
72,2,1,70,0,1,0,0,0,0,0,0,0,70,1
72,2,1,60,0,1,0,0,0,0,0,0,0,60,1
72,2,1,59,0,1,0,0,0,0,0,0,0,59,1
72,2,1,56,1,0,0,0,0,0,0,0,0,56,1
72,2,1,65,0,0,0,0,0,0,1,0,0,65,1
72,2,1,60,1,0,0,0,0,0,0,0,0,60,1
72,2,1,85,0,1,0,0,0,0,0,0,0,85,1
72,2,1,61,0,1,0,0,0,0,0,0,0,61,1
261,1,1,39,0,0,0,0,0,1,0,0,0,39,1
261,1,1,42,0,0,0,0,0,0,0,0,1,42,1
261,1,1,48,0,0,0,0,0,0,0,0,1,48,4
261,1,1,52,0,0,0,0,0,0,1,0,0,52,1
261,1,2,67,0,0,0,0,0,0,0,0,1,67,1
261,1,1,25,0,0,0,0,0,0,0,0,1,25,3
261,1,1,51,0,0,0,0,0,0,0,0,1,51,1
261,1,1,59,1,0,0,0,0,0,0,0,0,59,1
261,1,1,51,0,0,0,0,0,0,0,0,1,51,1
261,1,1,66,0,0,0,0,0,0,0,0,1,66,1
383,1,1,28,0,1,0,0,0,0,0,0,0,28,1
383,1,1,35,0,1,0,0,0,0,0,0,0,35,1
383,1,1,40,0,1,0,0,0,0,0,0,0,40,1
383,1,1,18,0,0,0,0,0,0,0,0,1,18,1
383,1,1,30,1,0,0,0,0,0,0,0,0,30,1
383,1,1,40,0,0,0,0,0,0,1,0,0,40,1
383,1,1,18,0,0,0,0,0,0,0,0,1,18,1
383,1,1,38,0,1,0,0,0,0,0,0,0,38,1
483,1,1,34,0,0,1,0,0,0,0,0,0,34,4
483,1,1,39,0,0,0,0,0,1,0,0,0,39,4
483,1,2,27,0,0,0,1,0,0,0,0,0,27,4
483,1,1,48,0,1,0,0,0,0,0,0,0,48,4
483,1,2,32,0,0,1,0,0,0,0,0,0,32,4
483,1,1,52,1,0,0,0,0,0,0,0,0,52,2
483,1,1,31,0,0,0,0,0,0,0,0,1,31,5
334,2,1,55,0,1,0,0,0,0,0,0,0,55,1
334,2,1,70,0,1,0,0,0,0,0,0,0,70,1
334,2,1,45,0,1,0,0,0,0,0,0,0,45,1
334,2,2,60,0,0,0,0,0,0,0,0,1,60,1
334,2,1,87,0,1,0,0,0,0,0,0,0,87,1
334,2,1,39,0,0,1,0,0,0,0,0,0,2,4
334,2,2,35,0,0,0,0,0,0,0,0,1,35,1
334,2,1,50,0,1,0,0,0,0,0,0,0,50,1
334,2,2,60,0,0,0,0,0,0,0,0,1,60,1
117,1,1,37,0,1,0,0,0,0,0,0,0,37,3
117,1,1,56,0,0,0,0,0,0,1,0,0,56,1
117,1,1,39,0,1,0,0,0,0,0,0,0,39,1
117,1,1,41,0,0,0,1,0,0,0,0,0,41,4
117,1,1,52,0,0,0,0,0,1,0,0,0,52,1
117,1,1,43,0,0,0,0,1,0,0,0,0,43,2
307,1,1,38,0,1,0,0,0,0,0,0,0,38,1
307,1,1,40,0,1,0,0,0,0,0,0,0,40,1
307,1,1,66,1,0,0,0,0,0,0,0,0,66,3
307,1,1,70,0,1,0,0,0,0,0,0,0,70,1
307,1,1,49,0,1,0,0,0,0,0,0,0,49,3
307,1,1,42,0,0,0,0,0,0,0,0,1,42,2
307,1,1,60,0,1,0,0,0,0,0,0,0,60,1
282,2,1,70,0,1,0,0,0,0,0,0,0,70,1
282,2,1,60,0,1,0,0,0,0,0,0,0,60,1
282,2,2,50,0,1,0,0,0,0,0,0,0,50,1
282,2,1,32,0,1,0,0,0,0,0,0,0,32,1
282,2,1,42,1,0,0,0,0,0,0,0,0,42,1
282,2,1,65,0,1,0,0,0,0,0,0,0,65,1
282,2,1,38,0,1,0,0,0,0,0,0,0,38,1
282,2,1,72,0,1,0,0,0,0,0,0,0,72,1
36,2,1,59,1,0,0,0,0,0,0,0,0,26,1
36,2,1,51,0,1,0,0,0,0,0,0,0,51,1
36,2,1,52,0,1,0,0,0,0,0,0,0,52,1
36,2,1,50,0,1,0,0,0,0,0,0,0,50,1
36,2,1,56,0,1,0,0,0,0,0,0,0,56,1
36,2,1,53,0,1,0,0,0,0,0,0,0,53,1
36,2,1,32,0,1,0,0,0,0,0,0,0,32,1
33,1,1,43,1,0,0,0,0,0,0,0,0,43,1
33,1,2,63,0,1,0,0,0,0,0,0,0,63,1
33,1,2,55,0,1,0,0,0,0,0,0,0,55,1
33,1,2,40,0,0,0,0,0,0,0,0,1,40,1
33,1,2,45,0,0,0,0,0,0,0,0,1,45,1
33,1,1,52,0,1,0,0,0,0,0,0,0,52,1
33,1,1,27,0,0,0,0,0,0,0,0,1,4,5
33,1,2,60,0,0,0,0,0,1,0,0,0,60,1
33,1,2,60,0,0,0,0,0,0,0,0,1,42,3
33,1,2,47,0,0,0,0,0,0,0,0,1,47,1
419,1,1,42,0,0,0,0,0,1,0,0,0,42,1
419,1,1,56,1,0,0,0,0,0,0,0,0,45,1
419,1,1,36,0,0,0,0,0,0,0,0,1,36,1
419,1,1,42,0,0,0,0,0,0,0,0,1,40,1
419,1,1,52,0,1,0,0,0,0,0,0,0,50,1
419,1,1,37,0,1,0,0,0,0,0,0,0,37,1
419,1,1,53,0,1,0,0,0,0,0,0,0,48,1
419,1,1,59,0,1,0,0,0,0,0,0,0,34,1
419,1,1,60,0,0,0,0,0,0,0,0,1,60,1
419,1,1,37,0,0,1,0,0,0,0,0,0,2,4
419,1,1,67,0,1,0,0,0,0,0,0,0,66,1
419,1,2,40,0,1,0,0,0,0,0,0,0,26,2
460,2,1,56,0,0,0,0,0,1,0,0,0,10,1
460,2,1,60,0,0,0,0,0,1,0,0,0,15,1
460,2,1,55,0,0,0,0,0,1,0,0,0,15,1
460,2,1,60,0,0,0,0,0,1,0,0,0,20,1
460,2,1,63,0,0,0,0,0,1,0,0,0,20,1
460,2,1,59,1,0,0,0,0,0,0,0,0,25,1
460,2,1,58,0,0,0,0,0,1,0,0,0,15,1
150,2,2,60,0,0,0,0,0,0,0,0,1,60,1
150,2,2,38,0,0,0,0,0,0,0,0,1,38,1
150,2,1,63,1,0,0,0,0,0,0,0,0,63,1
150,2,1,41,0,0,1,0,0,0,0,0,0,2,4
150,2,2,56,0,0,0,0,0,0,0,0,1,40,1
150,2,1,65,0,1,0,0,0,0,0,0,0,65,1
150,2,1,66,0,1,0,0,0,0,0,0,0,66,1
150,2,1,57,0,1,0,0,0,0,0,0,0,57,1
143,1,2,28,0,0,1,0,0,0,0,0,0,3,3
143,1,1,33,0,0,1,0,0,0,0,0,0,2,4
143,1,1,45,0,1,0,0,0,0,0,0,0,45,2
143,1,1,30,0,0,0,0,1,0,0,0,0,30,1
143,1,1,38,0,0,0,0,0,1,0,0,0,38,2
143,1,1,42,0,1,0,0,0,0,0,0,0,42,1
161,1,1,35,0,0,0,0,0,0,0,0,1,4,3
161,1,1,35,0,0,0,0,0,0,0,0,1,35,1
161,1,1,40,0,0,0,0,0,0,0,0,1,1,1
161,1,1,46,0,0,0,0,0,0,0,0,1,46,2
161,1,1,65,0,0,0,0,0,0,0,0,1,8,2
161,1,1,55,0,1,0,0,0,0,0,0,0,17,2
161,1,1,80,0,0,0,0,0,0,0,0,1,55,1
161,1,1,70,0,0,0,0,0,0,1,0,0,26,3
161,1,1,67,0,0,0,0,0,1,0,0,0,49,1
259,1,1,80,0,1,0,0,0,0,0,0,0,40,2
259,1,1,40,0,0,0,0,0,0,0,1,0,5,1
259,1,1,30,0,0,0,0,0,1,0,0,0,1,3
259,1,1,50,0,1,0,0,0,0,0,0,0,20,1
259,1,1,81,1,0,0,0,0,0,0,0,0,40,2
464,2,1,60,1,0,0,0,0,0,0,0,0,60,3
464,2,1,79,0,1,0,0,0,0,0,0,0,50,1
464,2,1,65,0,1,0,0,0,0,0,0,0,40,1
464,2,1,47,0,1,0,0,0,0,0,0,0,47,2
464,2,1,40,0,1,0,0,0,0,0,0,0,40,3
464,2,1,65,0,0,0,0,0,0,1,0,0,50,1
466,2,1,72,0,1,0,0,0,0,0,0,0,5,1
466,2,1,75,0,1,0,0,0,0,0,0,0,55,2
466,2,1,45,0,0,0,0,0,1,0,0,0,45,2
466,2,1,56,1,0,0,0,0,0,0,0,0,36,3
466,2,1,45,0,1,0,0,0,0,0,0,0,45,3
466,2,1,57,0,1,0,0,0,0,0,0,0,34,2
466,2,1,46,0,1,0,0,0,0,0,0,0,46,2
466,2,1,45,0,1,0,0,0,0,0,0,0,45,3
466,2,1,47,0,1,0,0,0,0,0,0,0,47,2
416,2,1,40,0,1,0,0,0,0,0,0,0,40,2
416,2,1,49,0,1,0,0,0,0,0,0,0,49,1
416,2,1,75,1,0,0,0,0,0,0,0,0,75,1
416,2,1,45,0,1,0,0,0,0,0,0,0,45,2
416,2,1,45,0,1,0,0,0,0,0,0,0,45,2
416,2,1,25,0,0,1,0,0,0,0,0,0,3,3
416,2,1,35,0,1,0,0,0,0,0,0,0,35,1
416,2,1,50,0,1,0,0,0,0,0,0,0,50,1
705,2,1,54,1,0,0,0,0,0,0,0,0,20,2
705,2,1,48,0,1,0,0,0,0,0,0,0,46,1
705,2,1,50,0,1,0,0,0,0,0,0,0,50,1
705,2,1,63,0,0,0,0,0,0,0,0,1,63,1
705,2,1,46,0,0,0,0,0,0,0,0,1,4,5
705,2,1,41,0,0,1,0,0,0,0,0,0,41,4
705,2,1,50,0,1,0,0,0,0,0,0,0,50,1
31,1,1,75,0,0,0,0,0,1,0,0,0,35,1
31,1,1,35,0,0,0,0,0,0,0,0,1,35,3
31,1,1,26,0,1,0,0,0,0,0,0,0,26,2
31,1,1,22,0,0,0,0,0,0,0,0,1,22,2
31,1,1,42,0,1,0,0,0,0,0,0,0,35,1
31,1,2,32,0,0,0,0,0,0,0,0,1,15,3
31,1,2,27,0,0,0,0,0,0,0,0,1,13,2
38,2,1,37,0,1,0,0,0,0,0,0,0,37,2
38,2,1,80,1,0,0,0,0,0,0,0,0,80,1
38,2,1,31,0,1,0,0,0,0,0,0,0,31,1
38,2,1,77,0,1,0,0,0,0,0,0,0,4,2
476,2,1,35,0,0,1,0,0,0,0,0,0,5,4
476,2,2,43,0,0,0,0,0,1,0,0,0,23,2
476,2,1,41,0,0,0,0,0,1,0,0,0,41,3
476,2,1,46,0,0,0,0,0,1,0,0,0,19,1
476,2,2,39,0,0,0,0,0,1,0,0,0,18,3
476,2,1,52,0,0,0,0,0,0,1,0,0,33,2
476,2,1,71,1,0,0,0,0,0,0,0,0,71,1
220,2,1,35,0,0,1,0,0,0,0,0,0,4,3
220,2,1,56,0,1,0,0,0,0,0,0,0,20,1
220,2,1,60,0,0,0,0,0,0,0,0,1,15,1
220,2,1,53,0,0,0,0,0,0,0,0,1,3,1
220,2,1,52,1,0,0,0,0,0,0,0,0,4,1
220,2,2,69,0,0,0,0,0,0,0,0,1,69,1
220,2,1,40,0,0,0,0,0,0,0,0,1,3,3
220,2,1,52,0,0,0,0,0,0,0,0,1,4,1
220,2,1,55,0,1,0,0,0,0,0,0,0,10,1
220,2,2,52,0,0,0,0,0,0,0,0,1,52,1
189,1,1,50,0,1,0,0,0,0,0,0,0,50,3
189,1,1,63,0,0,0,0,0,0,0,0,1,63,1
189,1,1,74,0,0,0,0,0,0,0,0,1,74,1
189,1,1,35,0,0,0,0,0,0,0,0,1,35,2
189,1,1,56,0,0,0,0,0,1,0,0,0,56,1
189,1,1,56,0,1,0,0,0,0,0,0,0,33,1
189,1,1,64,0,0,0,0,0,1,0,0,0,64,1
189,1,1,67,0,0,0,0,0,1,0,0,0,67,1
189,1,1,41,0,0,0,0,0,0,0,0,1,41,1
189,1,1,59,0,0,0,0,0,0,0,0,1,59,1
189,1,1,57,1,0,0,0,0,0,0,0,0,57,1
189,1,1,62,0,0,0,0,0,0,0,0,1,62,1
